input_fn, RMSE_avgs,MSE_avgs,steps,batch_fractions,reg_types,reg_params,timings
50000,3139.6660356636489,10091457.765626129,0.1,1,l2,0.301,51.52232599258423,566.77372978601068
50000,3143.2977489904242,10114160.99747212,0.1,1,l2,0.401,56.863770961761475,566.55491430027973
50000,3129.2217448311312,10025628.625120318,0.11,1,l1,0.001,53.374799966812134,567.03889447561585
50000,3129.2269735190725,10025661.724036729,0.11,1,l1,0.101,51.19494700431824,567.49209580241131
50000,3129.2322049774803,10025694.83992504,0.11,1,l1,0.201,52.75916290283203,567.91731670470642
50000,3129.2374392063421,10025727.972785261,0.11,1,l1,0.301,54.6966290473938,568.31702631167809
50000,3129.2426762056393,10025761.122617364,0.11,1,l1,0.401,51.60948920249939,568.69341158378688
50000,3129.24341587052,10025767.996340601,0.11,1,l2,0.001,51.64253878593445,569.04679912377514
50000,3131.7996470538383,10042047.068580579,0.11,1,l2,0.101,53.85332703590393,569.06817863551635
50000,3134.9362431120876,10061814.268005487,0.11,1,l2,0.201,56.22258400917053,568.90773553435747
50000,3138.4388650296514,10083778.322300944,0.11,1,l2,0.301,51.23757600784302,568.67665060129332
50000,3142.4464886299052,10108842.622583915,0.11,1,l2,0.401,50.76697301864624,568.45643178153045
100000,2975.6515717513116,9089414.1716473009,0.08,1,l1,0.001,108.10220909118652,550.72912075033912
100000,2975.6586540138878,9089456.0552126486,0.08,1,l1,0.101,87.09397101402283,550.72669550033493
100000,2975.6657385696021,9089497.9521228597,0.08,1,l1,0.201,85.81291913986206,550.72427293914245
100000,2975.67282541843,9089539.8623778895,0.08,1,l1,0.301,81.35244011878967,550.72185259738342
100000,2975.679914560365,9089581.7859778032,0.08,1,l1,0.401,83.20354509353638,550.71943527833457
100000,2975.6806306474014,9089586.8145424332,0.08,1,l2,0.001,79.68516397476196,550.71366458189084
100000,2978.7461159506192,9107761.2189351581,0.08,1,l2,0.101,83.23156189918518,550.27853593932696
100000,2982.0423194016275,9127249.5531438105,0.08,1,l2,0.201,82.7089729309082,549.87981987198089
100000,2985.4806016112097,9147547.4031022005,0.08,1,l2,0.301,82.41420388221741,549.71609824712141
100000,2988.9921421987733,9168262.4750407506,0.08,1,l2,0.401,80.94153499603271,549.87691052319212
100000,2973.3194688716972,9075526.8515286501,0.09,1,l1,0.001,81.58621096611023,550.38880910409262
100000,2973.3259423942773,9075565.2430499457,0.09,1,l1,0.101,81.14930701255798,550.81463380905552
100000,2973.3324184532453,9075603.6492909584,0.09,1,l1,0.201,80.92451810836792,551.17424821598388
100000,2973.3388970485862,9075642.0702516939,0.09,1,l1,0.301,81.71232295036316,551.48184080348983
100000,2973.3453781802796,9075680.5059321355,0.09,1,l1,0.401,81.48838520050049,551.74781694128035
100000,2973.3467309532666,9075689.7088104002,0.09,1,l2,0.001,80.81362795829773,551.97815855379872
100000,2976.3072639565644,9093309.3795739729,0.09,1,l2,0.101,81.15513300895691,551.84814166052763
100000,2979.6144582316938,9112900.3608664945,0.09,1,l2,0.201,80.99638295173645,551.59328826132378
100000,2983.1402013976449,9133734.1914380547,0.09,1,l2,0.301,82.14806294441223,551.36722680158744
100000,2986.7869950761378,9155255.8158454206,0.09,1,l2,0.401,81.23114585876465,551.26437944792008
100000,2971.7249167118157,9065973.4726022929,0.1,1,l1,0.001,81.93168520927429,551.72013192075929
100000,2971.7308373367928,9066008.7002119552,0.1,1,l1,0.101,82.72699999809265,552.13387828261955
100000,2971.7367607098672,9066043.9437395055,0.1,1,l1,0.201,79.15273809432983,552.51109810057915
100000,2971.7426868310249,9066079.2031849585,0.1,1,l1,0.301,82.70965600013733,552.85635760949469
100000,2971.748615700249,9066114.4785483219,0.1,1,l1,0.401,81.71356701850891,553.17349257578815
100000,2971.7498765868936,9066123.6396459099,0.1,1,l2,0.001,79.61790990829468,553.46417513737333
100000,2974.5620645206664,9082938.6473512445,0.1,1,l2,0.101,81.89332413673401,553.42959270502968
100000,2977.845531879429,9102431.2231927644,0.1,1,l2,0.201,81.73698997497559,553.24217453599681
100000,2981.4273145187267,9123618.171657186,0.1,1,l2,0.301,82.88524603843689,553.02678122624297
100000,2985.1783500354404,9145765.2973589953,0.1,1,l2,0.401,80.63408994674683,552.86571497142552
100000,2970.6351561315892,9059394.0382119603,0.11,1,l1,0.001,81.09174394607544,553.29307200164499
100000,2970.6405950164867,9059426.5138946921,0.11,1,l1,0.101,81.619215965271,553.69323429647625
100000,2970.6460368323051,9059459.0065318253,0.11,1,l1,0.201,80.1668221950531,554.06867435471815
100000,2970.651481579037,9059491.5161234234,0.11,1,l1,0.301,82.57103300094604,554.42157381577499
100000,2970.6569292566624,9059524.0426694602,0.11,1,l1,0.401,80.72919607162476,554.75386509396787
100000,2970.6575637224532,9059530.0597245749,0.11,1,l2,0.001,81.92832207679749,555.06576006244654
100000,2973.3000352177596,9075415.6020484567,0.11,1,l2,0.101,80.24337410926819,555.07537618104391
100000,2976.5413577130553,9094701.5617681369,0.11,1,l2,0.201,80.88131809234619,554.926033270787
100000,2980.1600246297944,9116128.8659589812,0.11,1,l2,0.301,80.9185221195221,554.72452561756882
100000,2984.2994057836595,9140578.6153453551,0.11,1,l2,0.401,79.10049700737,554.54937741611343
500000,3176.6746990138286,10111316.124035476,0.08,1,l1,0.001,365.1991939544678,563.71117512158185
500000,3176.6813998932548,10111358.693112511,0.08,1,l1,0.101,337.88312792778015,563.7081953070234
500000,3176.6881028680073,10111401.275567025,0.08,1,l1,0.201,334.52592492103577,563.70521915986797
500000,3176.6948079380645,10111443.871398969,0.08,1,l1,0.301,331.560142993927,563.70224680655281
500000,3176.7015151034198,10111486.480608383,0.08,1,l1,0.401,334.104740858078,563.69927791059513
500000,3176.7026632496882,10111493.852334814,0.08,1,l2,0.001,327.80915212631226,563.69281968774055
500000,3179.6454894926233,10130201.977735654,0.08,1,l2,0.101,332.0561890602112,563.16724993344269
500000,3182.7987571105218,10150260.944100605,0.08,1,l2,0.201,328.9243538379669,562.6296584858527
500000,3186.0802012781446,10171151.917105481,0.08,1,l2,0.301,327.73911905288696,562.31127784515047
500000,3189.4259953757983,10192471.397008477,0.08,1,l2,0.401,329.7418038845062,562.31426346788464
500000,3174.4246169748053,10097017.67748959,0.09,1,l1,0.001,329.0243320465088,562.92882170682105
500000,3174.4307642815279,10097056.712777961,0.09,1,l1,0.101,329.71800684928894,563.44009355240291
500000,3174.4369139054506,10097095.762826312,0.09,1,l1,0.201,330.08293890953064,563.87191509626234
500000,3174.4430658465726,10097134.827634733,0.09,1,l1,0.301,332.9207170009613,564.24131201820535
500000,3174.4492201048779,10097173.907203207,0.09,1,l1,0.401,332.59219908714294,564.56076992152975
500000,3174.4510054782277,10097185.355794847,0.09,1,l2,0.001,332.7703449726105,564.8377169668704
500000,3177.3053223668549,10115324.429566776,0.09,1,l2,0.101,332.1096439361572,564.70634956928745
500000,3180.4770340205105,10135490.402727569,0.09,1,l2,0.201,327.14589381217957,564.41429109010028
500000,3183.8472103376689,10156933.982784759,0.09,1,l2,0.301,330.6838929653168,564.1256502982244
500000,3187.3254163978499,10179084.254965957,0.09,1,l2,0.401,329.8282399177551,563.94613406798101
500000,3172.8763177889505,10087179.435204178,0.1,1,l1,0.001,329.0243020057678,564.46802474897856
500000,3172.8819621486978,10087215.26945336,0.1,1,l1,0.101,328.0325949192047,564.9418375097448
500000,3172.8876090191379,10087251.119669277,0.1,1,l1,0.201,328.7288420200348,565.37384377362434
500000,3172.8932584002355,10087286.985851783,0.1,1,l1,0.301,327.5450029373169,565.76926974064213
500000,3172.8989102919995,10087322.868001031,0.1,1,l1,0.401,326.6315109729767,566.13250546001871
500000,3172.9006515492965,10087334.074873373,0.1,1,l2,0.001,328.6835689544678,566.46558474090489
500000,3175.6252111580147,10104646.916441491,0.1,1,l2,0.101,331.0488860607147,566.43948701929571
500000,3178.782188048227,10124712.982692063,0.1,1,l2,0.201,327.5224800109863,566.23446500425803
500000,3182.2109789804363,10146520.959122064,0.1,1,l2,0.301,332.9317560195923,565.98020007515174
500000,3185.7918618940744,10169315.671057466,0.1,1,l2,0.401,337.2791848182678,565.7669249427247
500000,3171.8099521813456,10080401.980585719,0.11,1,l1,0.001,334.1629250049591,566.24683000599089
500000,3171.8151584083143,10080435.031609545,0.11,1,l1,0.101,328.3012418746948,566.69621255870879
500000,3171.8203673134194,10080468.099645747,0.11,1,l1,0.201,326.8841230869293,567.11784767033555
500000,3171.825578896659,10080501.184694398,0.11,1,l1,0.301,326.91888904571533,567.51418388423474
500000,3171.8307931580166,10080534.286755471,0.11,1,l1,0.401,327.6472170352936,567.88739000848057
500000,3171.8319899434518,10080542.083982516,0.11,1,l2,0.001,325.6883120536804,568.23778309590648
500000,3174.4060629619767,10096900.237511594,0.11,1,l2,0.101,326.45471000671387,568.25796841735496
500000,3177.5303386782366,10116754.996408381,0.11,1,l2,0.201,328.5518717765808,568.0979946629767
500000,3180.9991032339872,10138811.278807648,0.11,1,l2,0.301,333.4395639896393,567.86856328462636
500000,3184.9534540852219,10163976.807425376,0.11,1,l2,0.401,321.7068819999695,567.6519551426145
1000000,4066.3395487967077,20047765.5380399,0.08,1,l1,0.001,733.3640110492706,569.01007149963687
1000000,4066.3454660729376,20047808.489841025,0.08,1,l1,0.101,718.4109561443329,569.00688836030122
1000000,4066.3513852202218,20047851.455020234,0.08,1,l1,0.201,740.6921219825745,569.00370820000614
1000000,4066.3573062385594,20047894.43357753,0.08,1,l1,0.301,698.759251832962,569.00053090462518
1000000,4066.3632291279309,20047937.425513007,0.08,1,l1,0.401,713.5782980918884,568.99735662166449
1000000,4066.3642558974343,20047945.190152578,0.08,1,l2,0.001,694.0755798816681,568.9906187818566
1000000,4068.9693367401305,20066855.629945777,0.08,1,l2,0.101,693.1893658638,568.43081504324857
1000000,4071.7687612190989,20087131.344973415,0.08,1,l2,0.201,692.7968850135803,567.84263809393178
1000000,4074.6878913854516,20108247.930246651,0.08,1,l2,0.301,665.8417448997498,567.46686036229005
1000000,4077.6687579005729,20129797.554582857,0.08,1,l2,0.401,664.226893901825,567.40994614567569
1000000,4064.3552261276695,20033309.559687227,0.09,1,l1,0.001,663.7749130725861,568.06371373210334
1000000,4064.3606418664613,20033348.977258526,0.09,1,l1,0.101,663.0318870544434,568.60762647265426
1000000,4064.366059674086,20033388.409590043,0.09,1,l1,0.201,658.8030109405518,569.06703622946475
1000000,4064.3714795505775,20033427.856682457,0.09,1,l1,0.301,650.7382869720459,569.46005142713989
1000000,4064.3769014959062,20033467.318535559,0.09,1,l1,0.401,652.8602721691132,569.79995162486853
1000000,4064.3784345864451,20033479.058554195,0.09,1,l2,0.001,658.3212051391602,570.09470966106835
1000000,4066.8965482387298,20051814.813836444,0.09,1,l2,0.101,653.051019191742,569.9624685216495
1000000,4069.7065603493675,20072199.112315528,0.09,1,l2,0.201,647.120717048645,569.65613057155622
1000000,4072.7006082756257,20093874.619847726,0.09,1,l2,0.301,658.7619299888611,569.34431605459383
1000000,4075.796587924292,20116264.296307132,0.09,1,l2,0.401,660.9256970882416,569.13593374250729
1000000,4062.9963824722145,20023361.518853627,0.1,1,l1,0.001,656.4981851577759,569.68298640974967
1000000,4063.0013431356247,20023397.736741047,0.1,1,l1,0.101,650.5703520774841,570.17965437759153
1000000,4063.0063060403431,20023433.970595408,0.1,1,l1,0.201,653.0884561538696,570.63251001029812
1000000,4063.0112711863826,20023470.220416851,0.1,1,l1,0.301,654.8976449966431,571.04703016865562
1000000,4063.0162385737299,20023506.486205455,0.1,1,l1,0.401,648.8068740367889,571.42781550282405
1000000,4063.0176659063764,20023517.844859608,0.1,1,l2,0.001,649.7642509937286,571.77703242483312
1000000,4065.4121907902509,20041019.070794288,0.1,1,l2,0.101,653.2541890144348,571.75401127386806
1000000,4068.2034608016802,20061302.892000418,0.1,1,l2,0.201,655.7946639060974,571.542043631718
1000000,4071.2458526680543,20083347.146214023,0.1,1,l2,0.301,653.2365689277649,571.27342597188158
1000000,4074.4306974993974,20106388.561959691,0.1,1,l2,0.401,653.9619929790497,571.04064076539862
1000000,4062.0658635141785,20016506.97154402,0.11,1,l1,0.001,658.453439950943,571.53999972929591
1000000,4062.0704281004532,20016540.409818884,0.11,1,l1,0.101,648.423898935318,572.00760645191917
1000000,4062.0749950773397,20016573.865106411,0.11,1,l1,0.201,658.2974910736084,572.44634775654811
1000000,4062.0795644448153,20016607.337406494,0.11,1,l1,0.301,653.3655831813812,572.85877085296602
1000000,4062.0841362028791,20016640.826719157,0.11,1,l1,0.401,649.3377749919891,573.24713193375192
1000000,4062.085010417125,20016648.612163089,0.11,1,l2,0.001,647.4455149173737,573.61178326536299
1000000,4064.3378615384368,20033185.575054023,0.11,1,l2,0.101,649.6637980937958,573.63603340230566
1000000,4067.0947863920883,20053256.39716832,0.11,1,l2,0.201,655.7225730419159,573.47189034776841
1000000,4070.1692850449704,20075552.114595514,0.11,1,l2,0.301,649.7796280384064,573.23193611044974
1000000,4073.6843076092168,20100990.848161951,0.11,1,l2,0.401,637.13334608078,572.99989774395272
tiny_processed,646.1380283305183,463396.47209898662,0.08,1,l1,0.001,41.908695936203,549.82942710245959
tiny_processed,646.16483657219021,463437.83924346679,0.08,1,l1,0.101,26.241785049438477,549.83430044986858
tiny_processed,646.19165318148964,463479.21978499816,0.08,1,l1,0.201,25.993251085281372,549.83917379727768
tiny_processed,646.21847815662909,463520.61372358084,0.08,1,l1,0.301,23.156269073486328,549.84404714468678
tiny_processed,646.24531149582162,463562.02105921489,0.08,1,l1,0.401,22.968751907348633,549.84892049209577
tiny_processed,646.25765893939104,463582.13471092813,0.08,1,l2,0.001,23.137200117111206,549.85045323236466
tiny_processed,658.98768326066681,483354.4374169751,0.08,1,l2,0.101,23.409852027893066,550.24572447842286
tiny_processed,672.70657709333227,504925.01773909142,0.08,1,l2,0.201,22.436293840408325,550.89069650041313
tiny_processed,686.87208564915898,527659.92903579678,0.08,1,l2,0.301,21.50561499595642,552.1093109437935
tiny_processed,701.11895097142144,551063.92092990037,0.08,1,l2,0.401,24.5193190574646,553.69677378698998
tiny_processed,636.72444411537163,448690.37604468549,0.09,1,l1,0.001,21.52912402153015,553.11391405628547
tiny_processed,636.74831576251574,448727.50819347455,0.09,1,l1,0.101,22.76703906059265,552.62907515583777
tiny_processed,636.77219750323889,448764.65511219576,0.09,1,l1,0.201,21.486840963363647,552.2196368940497
tiny_processed,636.79608933571819,448801.81680084905,0.09,1,l1,0.301,21.980820178985596,551.86944199120808
tiny_processed,636.81999125813047,448838.9932594343,0.09,1,l1,0.401,21.430225133895874,551.56664177552386
tiny_processed,636.83203074577864,448860.5261612024,0.09,1,l2,0.001,22.31014084815979,551.30110442837292
tiny_processed,648.86373843229876,467625.73040327709,0.09,1,l2,0.101,25.830044984817505,551.25112036945632
tiny_processed,662.62621917408137,489039.53901410912,0.09,1,l2,0.201,23.400443077087402,551.36543276292969
tiny_processed,677.26630145955846,512187.67622474395,0.09,1,l2,0.301,24.36535906791687,551.68408596739278
tiny_processed,692.21370599191118,536370.3313946611,0.09,1,l2,0.401,24.13297700881958,552.31005973727088
tiny_processed,630.6504450130717,438904.73990696698,0.1,1,l1,0.001,29.811196088790894,551.96995641832791
tiny_processed,630.67137199969216,438938.03174984118,0.1,1,l1,0.101,22.402616024017334,551.66128364851193
tiny_processed,630.69231049484711,438971.33955653216,0.1,1,l1,0.201,24.97345995903015,551.37994179098018
tiny_processed,630.71326049703191,439004.66332704015,0.1,1,l1,0.301,26.3712420463562,551.12251448169741
tiny_processed,630.73422200473999,439038.00306136475,0.1,1,l1,0.401,23.133097887039185,550.88613197487336
tiny_processed,630.74189182167606,439056.06536181661,0.1,1,l2,0.001,22.73235511779785,550.66760319209209
tiny_processed,641.72207161299264,456533.46202809364,0.1,1,l2,0.101,25.554851055145264,550.59411516766329
tiny_processed,655.27157626156043,477570.72525993333,0.1,1,l2,0.201,25.291189908981323,550.63827706072118
tiny_processed,670.18749760860055,500934.85261270765,0.1,1,l2,0.301,21.83814001083374,550.77776999494233
tiny_processed,685.66371314477567,525700.79011852958,0.1,1,l2,0.401,22.368003129959106,551.12858635786631
tiny_processed,626.86474651103777,432441.6264815504,0.11,1,l1,0.001,26.68008780479431,550.87943717108487
tiny_processed,626.8829609589626,432471.56032611086,0.11,1,l1,0.101,23.008177995681763,550.64623355127003
tiny_processed,626.9011879761739,432501.51116463181,0.11,1,l1,0.201,22.90403985977173,550.42752590142504
tiny_processed,626.91942756166065,432531.47899711347,0.11,1,l1,0.301,22.89226007461548,550.22203516537604
tiny_processed,626.93767971440923,432561.46382355562,0.11,1,l1,0.401,24.632228136062622,550.02862846479752
tiny_processed,626.93814384923121,432572.60175185837,0.11,1,l2,0.001,22.430792808532715,549.84574795176184
tiny_processed,636.68525150881692,448635.37193980237,0.11,1,l2,0.101,24.531484127044678,549.77532241802624
tiny_processed,649.8710232010377,469189.74588165403,0.11,1,l2,0.201,25.263671159744263,549.79826595988766
tiny_processed,664.93344547284903,492657.40485586307,0.11,1,l2,0.301,22.179814100265503,549.89866441742606
tiny_processed,682.06759788289764,519891.76545887568,0.11,1,l2,0.401,22.271377086639404,550.14267226781737
